review,polarity
great app really liked app useful well. little upgrade made theme possiblethen swift well. best luck guys keep up.,1
wonderful apps downloaded apps cellphone. good apps loves nepali language. great apps.,1
"best nepali typing apps 1.you type nepali text eng show suggestion nepali words. 2.you copy sd card transfer pc also.and many more,you know installing .",1
"can't switch back go phone setting switch another keyboard. add choose input method keyboard. i'm missing it, teach find",1
really lovely apps . allready using another mobiles . knows facilities,1
"almost every time scroll webpage, copy dialog appears top page. also care new tab opened/switch, popup appears screen open another tab. think opera mini settings menu.",1
cant download big things cant download 15+ mb says failed tell work ur fix plz,0
"got opera back. see videos now. one wsa better opera,perhaps headed again. thankyou opera. found single colume view. ok number one",1
"still best mini like new look news front, fast efficient, though overall best around browsers id go maxthon, yandex uc...but mini's opera mini gold though uc mini coming along strong..***minuses: needs adblock.",1
"easy play always running, jumping defy gravity. itâs real competition far survive? wonderful game!!!",1
classic browsing best!!! i've recently upgraded android bb9900. i've using opera bb years. actually disappointed android first. installed mini!! webpages like facebook back way be. please change thing. using mini facebook best! donate?,1
"superfast, remember ! opera mini #1 browser back days symbian. glad see it'still there. superfast, smooth, minimal data used. opposed chrome starting stutter , lag, even simple pages commercials.",1
poor data/wifi transition still work wifi networks. even socket/http protocol help. please learn whatsapp!,0
since update don't. update:- slow data (uk ee network) wifi (all home via bt /work network/london underground virgin network) devices. version number 13.0.2036.98649 device. practically unusable present everything fine upgrading. reading comments i'm far one problems. high low quality images helps still worse upgrade. discovered previously double tap enlarged text sufficiently make readable. enlarges tiny amount pinch zoom still required. this? good old adage 'if ain't broke fix absolutely comes mind.,0
worse ! 1. startup become slow. mini ? guess apps highend device. 2. opera:config can't saved 3. font data calculation every time ? trying hack ? bugs found now.,0
one issue.big files downloading slow cant download 15+ mb files quick.please fix next update,0
love/hate bug security issues. tried report facebook google plus security issues allow so! well i! ......,0
"saved pages list alphabetical order well newest oldest order.... dear opera mini, hold back one star giving us choice view saved pages list alphabetical order well newest oldest order. please improve one thing would love rate five stars beautiful browser opera mini.",0
"slow, weird lack features... really slow, sure why. good search bar, way add search engines. cannot download images google search, problem downloading bing. seems good feature spread opera mobile, combined would make good browser, independently they're good enough.",0
save image low performance save image google image performance google search heavy low devices. miss opera classic.,0
"use 5 star app gave app 1 star told would give stars fixed particular problem having. fixed problem, upped 4 stars. would give 5, i'm happy changes made use 2 hands reach top screen functions use bottom screen. browser found reload every page hitting back button. definite plus.",0
"build 13.0.2036.98649 new colour scheme adds nothing expirience. automated smart language update, option select prefered language main reason i'll uninstall app.",0
"night mode app really good actually, night mode work? ashame đľ",0
"bug fixes required version much better previous one terms ui design, data compression. version gives least 86% saving. saved pages view good, well tab previews. please provide option disable vibration facebook push notifications. fix built wikipedia search engine language. every time search something it, page appears german. manually go english version page search. please fix this.",0
"change it? use facebook lot faster app, try add pic whole format opera mini changed! can't even see pic want choose go many folders well, go back old format, fix something broken!!",0
"nice size ,it's great ! nice ui , small footprint. complain ? u belong scroogle's camp !",0
"nice app, bad notifications like browser, updated can't recommend anymore. push notified competition! one wants kind alert.",0
fonts heck thing analysing fonts??? really quick browsing wait 5minutes fonts load. asking opinion? avoid this. terrible,0
best browser keeps crashing i've clue browser keeps crashing unknown reason..even browsing simplest websites..this previous update. updating hopefully goes away,0
"still cool guys please, still cool updates. i've got lot ram keeps reloading pages i've left open later viewing. old one could that. could keep pages weeks. guys, seriously?! opera please.",0
"annoying sometimes opera need reload pages i've opened later viewing? decent phone lot ram old opera could fine can't new one? problem occurs reading text requires zooming panning... scrolling address bar disappears. great. that's fine. pan left right. appears again, jolting text making loose place. highly annoying. still happens toggle full screen ?",0
"want old theme back!!!!! theme awful. previously opera mini best browser think worst. no, want see news anything. return old opera mini back. make awesome awful.",0
"pop-up search using image. seriously hate opera mini support pop-ups. need pop-ups enabled, choose enable it? forced use uc browser due :( please provide option long press menu search using image. please guys ... waiting ... reply atleast!! :/",0
"happened opera... resent updation make browser beautiful look previous versions; smoothness browser gone.. yes unique properties whwn compared browser data saving mode,re open closed tab etc.. problem face that. 1- web pages fit screen- ie web pages opend browser shows only3/4 part screen. 2- annoying ads home screen browser. 3- private browsing working.",0
works great maybe could something download location. can't change external storage. want downloads fill phone memory. please something that.,0
"work use note 4, gets stuck red stops",0
"light, fast, comfortable apps compare 3 different browser, watch speed connection, ram cpu usage know opera products good smartphone pcs",1
old version better new version needs lots work. find web pages take much longer load. can't tell remember passwords sites.,0
"good untill upgrade overall opera mini good. page loads faster saves time. time eventhough good network connection, show network connection. , upgrade version . network speed update really fast....when tried download song . eventhough 3g connection downloads rate 4.7 kb/sec . took 20 mins download 6mb song 3g connection. really frustrated ...so going uninstall it.",0
update sucks!!! become slow page opens even 3g. trying make user interface like chrome ridiculous idea. everyone saying facebook page doesnt open n even logged out. please roll back stupid update.,0
keeps crashing works well extreme data savings mode. high data savings mode keeps crashing sometimes websites dont load.please fix moving another browser.,0
bad improving earlier version nice. using one since days nokia symbian. new one double size takes space. even fast earlier one. shame. seems improved update.,0
again... happened guys.... listening us.... problem downloading large files... download speed furthermore decreased... even phone connected wifi... pls fix this..... 3 stars browsing speed,0
"best mobile browser ever opera mini still best mobile browser terms data saving. however, browser support gif animation/image, support themes, night mode impressive, saved pages accessed locally transferable opera mini device/browser. good browser beautiful ui; number one choice browser. thumbs guys!",1
"good but, download continue. but, one call appliation start, browsing speed slow cancel... so, founder solve problem.... plz..",0
"notification problem although i've enabled notification, able get notification ekantipur htc desire 826 slower inferior devices. want know problem ekantipur working kind device..notification feature useful busy person like doesnt get much time sit back read news. notifications enables take quick look headlines understand situation read selected news according choice.",0
error error think worst app made load mobile gets hang.and full screen ads.and pdf format many error spelling.old one much better this.,0
much pop add average app much advertisement. one star app 5 star pop advertisement.,0
"best app regular news update, ...please add news updates nepali language too.",1
takes longer time plz make newspaper download format..it takes longer time fetch newz...very poor app otherwise...y pages repeated & epaper segment??,0
"great simple great apps news lover. always used read news ekantipur website, made task times easier. thanks developer.",1
bad like every news bt can't get found new update please update hour hours,0
"fully ads based even data connection. loads pretty badly.. suggest look annapurna post beta app. kantipur network required ads based activities app? google advertisement must used using data. load using app. kmg app better this. suggest look annapurna post beta app... using data, first loading advertisement loading news.. bullshit coding. fix 5 star..",0
"worst app ever seen! one worst app ever seen. takes 2 minutes open & htc m8 frequently gets lag running app. app developer, look times india app & try improve kmg app 2. now, suggest everyone 'don't",0
"notification problem though enabled notification, notification news. plz fix",0
"boo! loads slow even hardware. considering kmg leading news company, interface poor! app almost like direct links websites. difference low resolution high resolution files e-paper perceivable all.",0
{•=•} new ui looks good still laggy unstable wtf ads???????,0
virus think site ìs infected trying install update.,0
ok news paper alot time loaded even wifi 512kbps,1
rocking app best among news apps,1
good app help us get fast news.,1
"useful watching tv reading saptahik,kantipur",1
much pop add,0
changeable really change way getting news,1
please add option provide pdf versions download mobile/tabs.,0
hami neoali hamro dukha sukaha ko sathi thanks first news,1
ads? really? ads kantipur app? guys earn money?,0
good app good sometime cannot see live otherwise great app,1
aa nice,1
love app better tv old radio,1
improve tapai ko app dheri ramro ra upayogi xa tara loading dheri nai chahe jati nai fast net vaya pani. hope yo problem chadainai slove hunxa vanera. thank you.,1
thank ! thank much.......,1
many pop ads frequent appearing pop ads allow read news smoothly. ads distract us.,0
loved,1
good,1
errors bugs app error....,0
old best old version better version,0
ads problem,0
good app no. 1 nepali app android update app really wasteful.after using app exit button. please fix it. still yet done improvements. what's wrong app ???problem samsung galaxy s3 ??,0
epaper upto date epaper updated day... wrong app....,0
"way expection. lag much? scroll garda ni freeze hunxa. get right, kntipur. expected much.",0
"immediate action needed. clicking link , shows tab saved firefox, tap open now..instead opening directly...this good feature lot people also like it. change",0
"allow send tab desktop previously, touched share button, allowed select 'firefox' share method send tab synched computer. 'share firefox option' show up. dissapear?",0
"shab firefox devices safer internet explorer. like wish functions like free spyware, anti virus.",0
seems keep crashing!!! big firefox fan since started using android one longer watch stream videos tablet. big disappointment indeed!,0
messed phones default screenshot setting installed everything great noticed held power plus home (which used take screen shot) phone wants firefox search command. calling samsung way fix short factory reset losing data. thanks firefox.,0
"causes lot battery drainage love firefox pc android i've noticed recently firefox draining lot battery. never issue, firefox always ran smoothly certain webpages glitch out, jump back top page random, load completely. i've checked wi-fi data issue. seems like app working harder needs always makes phone hot",0
"glitch like browser better chrome terms setup function, wish less glitchy. back button seems lock tab certain website. #sad face#",0
"firefox getting better ... slowly crashes regularly. play video youtube. otherwise promising fast browser, still miss gestures/swipes well organized homepage selected bookmarks (see ucbrowser hd)",0
good last update caused many forced close. good last update caused many forced close. can't really enjoy browsing experience. thanks nothing,0
"need, easy gives control openness ease use clearly main goals. software great, various plugins available allow even control customization want it. great job!",0
surprised atleast 3 years since switched chrome pc. chance luck stumbled upon firefox android. i'm absolutely hooked!! proper tabbed browsing helps keep jungle open app state screenshots lot simpler. favorite feature would queing new links apps opened later. neato!!! made install firefox devices long time... good going mozilla! đ,1
"keeps crashing really love browser overall ability install add-ons plug-ins amazing, keeps crashing time. i'll browsing page sudden page scroll me, i'll try zoom font rerender, can't click anything. however, ui still functions normally, can't get anything work webpages. could somehow fixed, it'd ramp ya back 5 stars.",0
good typed longer review play store decided crash... i'll say firefox android feels faster stable default chrome browser. also ui less clunky.,0
"getting there. used chrome/opera aficionado lately eat much ram phone starts hang. firefox memory consumption far less stable. however, dislike websites get blurred scrolling slowly clear like jpeg downloaded slow connection. use 4g bandwidth ain't problem. know fix i'll give 4 stars now. thanks awesome* browser.",0
shite. crashes constantly! test 1st nothing browser should. obviously basic function gone testing executed prior release. use youtube sites require browser loads page without freezing & *bonus!* crashing operating system.,0
"authority firefox firefox, wandering gonna come back standard browser platform.",1
"good, reposition either fix remove 'share link' button. 'bookmarks syncing' issue fixed back. happy app now, forgot change previous review. say without problems, however. gotten used chrome, find pressing 'share link' rather 'open link new tab'. normally problem, lately pressing 'share link' causes app crash. please either fix issue reposition 'share link' lower remove altogether.",1
"yup first thing thought comment freedom choice(very important people making choices us well), thought tony bennet...the good life....to sussinct...",1
"firefox android. ok, full firefox, good interpretation small touchscreen devices. firefox sync works well. bookmarks search history transfer expected. really helps following web searching road get home computer.",1
"awesome browser really easy use, importantly allows install ad block extension, get rid annoying ads. love",1
"i've used firefox mobile devices computers years, since latest update become unusable galaxy note 10.1. links either work take different link page tops & bottoms pages obscured around third page visible search boxes can't accessed. hate idea changing chrome etc, tablet rendered useless browsing. please sort mozilla.",1
trust worthy always! long time user firefox desktops laptops. using android phones well. settling second rate browser!!,1
"great features firefox usually use chrome great app, firefox upgrade great features. include video player better downloading. install experience yourself, fun give great vote.",1
"inferior desktop browser love firefox desktop android version terrible. 1) crashes constantly, 2) scrolling jerky, 3) screen rotation window resize, 4) word wrap answering certain forums, 5) downloaded images available use forums whatsapp without rebooting phone, 6) pages slow load. pre-installed samsung browser chrome heads shoulders firefox. pity.",0
"utter garbage think would saying i'm firefox user myself, browser utter garbage. i've got samsung galaxy tab s2 browser crashes constantly. i'm switching different browser :(",0
"refuses clear history exit submitting reports nothing since reporting last months. complaining crashes, probably enough internal memory run firefox properly.",0
"great app, one problem ruins love firefox android. fast efficient, addons great. yet, menu key problem ruins app. firefox automatically turn menu key based detects hardware menu button. problem gets wrong sometimes, there's way force it.",1
"unstable, freezes crashes customisatins capabilities unmatched, seems freeze way much atm. video's play browsers. can't even arrange bookmarks. looking browsers now.",0
"another update still crashing. previously tried....disabled add on, tried installing, another new update... crashing every minutes still can't sync data",0
nice far. using firefox pc longest time love it. different android version. things wish bit different i'm happy it.,1
slow update. slow. firefox keeps getting better update. far one supports flash w/o force close used 4.4 kitkat. keep great work guys!,0
"good rapidly getting worse used solely viewing sites without personalization adjusting settings browser problems know of, benefits either. issues begin arise, multiply exponentially, upon applying changes. using text size default substantial lag/reloading begins occur scrolling. zooming in, out, causes large portions previously loaded content go blank. also, one week went download size 45mb 113mb without adding extras.",0
"browser gone back downhill constantly hangs last update fc, still keep pages memory app minimised pain streaming music etc, app use user input options (ignores them) again, still propper changelog latest version either playstore description mozz's www. page. shame ff listening users seem totally ignorant fact rating system playstore. also keep editing review ??????.",0
better background playback 'new tab' position firefox best-looking browser android say myself. hope video sounds playing smoothly app runs background (since use youtube ambience lot) 'new tab' button top menu like browsers make navigation easier.,1
"almost good enough tried lots android browsers. reason like speed simplicity good bookmark management. that's need. tried firefox (which use desktop) way getting away chrome, absolutely hate google everything everybody associated it. seriously, hate google. unfortunately, chrome still hands best browser i've used android. firefox started fine, became slower glitchier used it, like everything except chrome. meh",1
"good far fast reliable. now. thing scroll speed somewhat faast, thats mayth due option phone maybee",1
nice browser but.. doubt firefox one best browsers pc mobile. great options customize browser suit needs. however still continues secondary browser cm browser still way fast even loading heavy websites. hope speed improves newer versions i'll add 5 star rating.,1
"best android browser fast, well designed, easy tab management, looking browser easier use google chrome done, great !",1
"gave u many chances love desktop firefox, app brutally annoying cumbersome, i've installed 5 times thinking/hoping would get better. much better browsers android eg. dolphin maxthon",1
installed immediately deleted crap used firefox desktop longer remember continue use desktop. options homepage crap want see blank page nothing can't go bookmarked website unless want go back crappy homepage see bookmark list. mention crap?,1
"excellent! excellent!! excellent!!! dear sir! hamro patro almost perfect! towards perfection, would like request make calendar flexible write desired dates use planner available mobile phones. possible expertise sir?",1
thanks u much adding sanshkar fm kalaiya one ones app thanks much dont update great version,1
hamro keyboar needs update n new emojis thnkz fo awsome apps ... :) plz update keyboard. :),1
excellent!!!! awesome app useful thanks forum. yes connection previous suggestion update along planner would much better.,1
currency convertor working! shows nepali rupess spaces & refuses change. working fine before. pls fix,1
fixed sticky notification :) can't sign :( stick notification displayed fixed thank u :) can't log please help,1
khtra xa... estae... aap hagu banae rakhnu parxa hau... mitra haru... loved it...,1
dami... nepal iz.. improving limts ... gud (y),1
really nice app.. love app.,1
load shedding widget syncing load shedding widget sync. otherwise app awesome me.,1
dont go wall calender turn page month event...this apps awesome.,1
good one best app.,1
"greatfull! amazing!surprise! main brightly app among like apps.it would better see story,historical event so.",1
rashifal ni homepagemai bhaye sun sugandha hune.,1
dami xa hajur harule ni hernu hai,1
j khojyo thyehi paine ek matra apps,1
good need use every nepali peoples,1
weather show please fix,1
good liked app ui think app best add option remind us program radio miss fav programs like timepass :) ....keep developing,1
"less space magic complete package less space. still, would love see bit modern design!",1
well done nicely designed .....this app collected daily used collection apps . liked it.,1
nice easy way known every things.,1
usefull others app like this....,1
love app one nepalese app ...,1
support service poor support service.,1
thank much sticky notification.,1
usefully verry nice app,1
nepali must use,1
love app love app & better ..,1
superb! one!,1
helpful,1
nice apps,1
nice app,1
good ŕ¤ŕ¤ŕ¤śŕ¤ž ŕ¤°ŕ¤žŕ¤žŕľŕ¤°ŕľ,1
great hamro patro,1
excellent,1
really useful app.. đđđđ,1
useful !,1
cool brother doesnt bug anymore show angry birds mouth shuts levels almost impossible wait free power ups buy,1
good great game! good challenges too. something easily wip bored. keep coming great games rovio entertainment,1
"#1 great game. challenging point want give up. great thing bored, waiting want play. can't stop playing. great job rovio.",1
funny game nearly perfect except ads look sequel think wow rovio messed beloved birds used great franchise,1
"great game, really dislike ads. usually write reviews, time getting ridiculous. every rounds play ad pop nowhere playing interrupt playing sessions making extremely annoying. know ads help money but, least reduce amount time next ad pops up, force's watch it.",0
"upgrade angry birds angry birds really cool however upgrade would make birds different things, second make challenges able customise birds armour different powers know maps destroy choose bird best use",1
great fun. addictive. still brilliant! loads o' fun. clever hugely more-ish!! still love it...,1
way ruin it. game good one point. supported game real money. can't say anything nice: hope people find good time playing this.,0
"great little game. great little game. completely addicted game. simple enough learn, enough variety keep interested. ad supported game, know. would happy buy game together rid ads, however found yet.",1
"ads, ads ads mind ads 30 second long commercial game becomes annoying me. deleted this. remember many ads last time played this. handle ads time fun game play longer me.",0
awesome game but... great game way many adds every time get passed level there's another add even adds still amazing game,0
"angry birds looks easy demand bit skill. player may become frustrated, never bored. always find angry birds great way pass time. adverts allow skip click.",1
always entertaining know angry birds now. definitely enjoyable entertaining game help kill time. thing like advertisements i'm playing wifi data turned on. bit disruptive game play,1
"freaking awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!*!! real story line matter.this first video game ever played obviously love it.it's almost better super mario brother crying loud,the characters great,the pig's cute,and favorite bird hall (or green bird)not gonna get details love hall mea. also pigs forts awesome .so that's rated angry birds five five game year",1
"great game, much ads angry birds fun great way kill time, unfortunately falls short perfect due numerous ads littering game. unless get ad-free, prepared get ads butt.",1
pretty good people like power ups turn first part game!!!!! also like red's mighty feathers.,1
smart fun i'm late party. knew fun i'd downloaded sooner.,1
lovely lovely game love game much mom . mom also enjoy game much . thank rovio team make kind game .,1
"kinda like 2d kingdom havoc fun! kingdom havoc 2d used sling shot, it'd close. angry birds crazy good though. handful colorful birds different interesting superpowers keep things fresh level level. game gets difficult along way, cool get better practice.",1
classic game ruined ads. uninstalled one classic game utterly unplayable due excessive ads. installed day 5 year old keep quiet. wondered kept crying complaining. realised constantly bombarded adds took game almost every level. ridiculous.,1
"best game dont call no.1 app nothing, original best clean game about. one needs work best strike piggy structures flinging birds sling (funny though, thought wings). wonderful novel idea game doubt continue appeal wide audience time come! (it's big old lemmings game 1990s) addictive fun play whilst good feel it. beats angry birds 2 game easily doubt remain near future. flaw loads adds becomes slow connected internet, thankfully, game adds binned small fee also plays fine offline.",1
awesome game love really fun games definitely suggest reader description get good enjoy game feel like waste time afterwards easy play fun find ways knock building using one bird thoroughly recommend fun good please download game blessed,1
cool really great awesome graphics. offline great going no-wifi place love,1
remember back âł3 ipod app filled bullshit like adds powerups. go back used be! +rio ruined every angry birds game.,1
"2many adds. great game ruined many adds! way many adds now. even fun anymore. great, terrible.",0
"game glitches nice, cheesy, simple reviews right first. hey, robin!! nearly completed game uninstall/reinstall, losing achievements. still freezing up. even switches one annoying :30 ads middle game. reason game working fine update?",0
"good time waster. good fun, getting old spams ads really bad.",1
"hand heart. honestly say first angry birds great. latter horrible mess horrible games cashing original success. unfortunately, hame suffered fate... longer brilliant game was... updated version, none original stuff made great...",1
"love it!!!!!!! love angry birds, sit play hours upon end. love challenges threw",1
"game ruined ads. felt like re-downloading playing awhile, immediately frustrated. 20 second, awful mobile game ad popped second level, looking store, realized pay remove ads. yep, uninstalling.",0
ads way many ads can't even enjoy game amount ads watch. every level there's ad. that's ridiculous.,0
"great game, many ads almost worth playing.",1
"fun hard angry birds really fun video game people least 6 year olds people lot, lot, lot years older that. one thing: really, really hard. challenge teach children control tempers. even though ba little frustrating.",1
many ads far adverts game i've played. know free need ads make profit needs balance.,1
loved loooooooooooooovvved incredible awesome go power make new clash clans thing butt better,1
time legendary game birthday party levels short fuse levels fantastic.especially pigs crash onto different chemicals great.suggestion players cringe much ads close ur wi-fi connection play game.then ads trouble you.,1
"ads way heavy listen bad reviews. ads every round, whether pass fail it. sometimes ads next round starts to. spend time ads game play. develop web apps, honestly many people rely ads make living. appreciate well. however, developers went far beyond that. frankly, disrespectful nitwits.",0
"fun works perfectly well. ads annoying think, especially free game.",1
they're everywhere see angry birds everywhere can't stop playing game. get head devs! 4 đ nothing's perfect,1
